商品コード,JANコード,商品名,商品名カナ,原価,売価,分類,使用区分,作成日時,作成者コード,作成者名,更新日時,更新者コード,更新者名
"10000026"\t"4900000000264"\t"たまご10個入"\t"ﾀﾏｺﾞ10ｺｲﾘ"\t"218.00"\t"327"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000027"\t"4900000000271"\t"納豆3個パック"\t"ﾅｯﾄｳ3ｺﾊﾟｯｸ"\t"88.00"\t"132"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000028"\t"4900000000288"\t"豆腐もめん"\t"ﾄｳﾌﾓﾒﾝ"\t"58.00"\t"87"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000029"\t"4900000000295"\t"豆腐きぬ"\t"ﾄｳﾌｷﾇ"\t"58.00"\t"87"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000030"\t"4900000000301"\t"バナナ1袋"\t"ﾊﾞﾅﾅ1ﾌｸﾛ"\t"198.00"\t"297"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000031"\t"4900000000318"\t"りんご1個"\t"ﾘﾝｺﾞ1ｺ"\t"128.00"\t"192"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000032"\t"4900000000325"\t"みかん袋入"\t"ﾐｶﾝﾌｸﾛｲﾘ"\t"298.00"\t"447"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000033"\t"4900000000332"\t"レタス1玉"\t"ﾚﾀｽ1ﾀﾏ"\t"158.00"\t"237"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000034"\t"4900000000349"\t"キャベツ1玉"\t"ｷｬﾍﾞﾂ1ﾀﾏ"\t"178.00"\t"267"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000035"\t"4900000000356"\t"きゅうり3本入"\t"ｷｭｳﾘ3ﾎﾝｲﾘ"\t"138.00"\t"207"\t"1"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000036"\t"4900000000363"\t"シャープペンシル0.5"\t"ｼｬｰﾌﾟﾍﾟﾝｼﾙ0.5"\t"98.00"\t"147"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000037"\t"4900000000370"\t"消しゴム白"\t"ｹｼｺﾞﾑｼﾛ"\t"68.00"\t"102"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000038"\t"4900000000387"\t"油性マーカー黒"\t"ﾕｾｲﾏｰｶｰｸﾛ"\t"120.00"\t"180"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000039"\t"4900000000394"\t"蛍光ペン黄"\t"ｹｲｺｳﾍﾟﾝｷ"\t"88.00"\t"132"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000040"\t"4900000000400"\t"付箋メモ"\t"ﾌｾﾝﾒﾓ"\t"148.00"\t"222"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000041"\t"4900000000417"\t"コピー用紙A4 100枚"\t"ｺﾋﾟｰﾖｳｼA4 100ﾏｲ"\t"298.00"\t"447"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000042"\t"4900000000424"\t"封筒長形3号"\t"ﾌｳﾄｳﾅｶﾞｶﾀ3ｺﾞｳ"\t"118.00"\t"177"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000043"\t"4900000000431"\t"はさみ"\t"ﾊｻﾐ"\t"198.00"\t"297"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000044"\t"4900000000448"\t"セロハンテープ"\t"ｾﾛﾊﾝﾃｰﾌﾟ"\t"108.00"\t"162"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000046"\t"4900000000462"\t"電池単3 4本入"\t"ﾃﾞﾝﾁﾀﾝ3 4ﾎﾝｲﾘ"\t"298.00"\t"447"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000047"\t"4900000000479"\t"延長コード1m"\t"ｴﾝﾁｮｳｺｰﾄﾞ1M"\t"780.00"\t"1170"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000048"\t"4900000000486"\t"LED電球60形"\t"LEDﾃﾞﾝｷｭｳ60ｶﾞﾀ"\t"598.00"\t"897"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000049"\t"4900000000493"\t"収納ボックスM"\t"ｼｭｳﾉｳﾎﾞｯｸｽM"\t"680.00"\t"1020"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000050"\t"4900000000509"\t"収納ボックスL"\t"ｼｭｳﾉｳﾎﾞｯｸｽL"\t"880.00"\t"1320"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000051"\t"4900000000516"\t"ハンガー5本組"\t"ﾊﾝｶﾞｰ5ﾎﾝｸﾞﾐ"\t"198.00"\t"297"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000052"\t"4900000000523"\t"洗濯ばさみ20個入"\t"ｾﾝﾀｸﾊﾞｻﾐ20ｺｲﾘ"\t"158.00"\t"237"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000053"\t"4900000000530"\t"卓上カレンダー"\t"ﾀｸｼﾞｮｳｶﾚﾝﾀﾞｰ"\t"348.00"\t"522"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000054"\t"4900000000547"\t"壁掛けフック3個入"\t"ｶﾍﾞｶｹﾌｯｸ3ｺｲﾘ"\t"178.00"\t"267"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000055"\t"4900000000554"\t"小物ケース"\t"ｺﾓﾉｹｰｽ"\t"220.00"\t"330"\t"2"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000056"\t"4900000000561"\t"台所用スポンジ3個入"\t"ﾀﾞｲﾄﾞｺﾛﾖｳｽﾎﾟﾝｼﾞ3ｺｲﾘ"\t"98.00"\t"147"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000057"\t"4900000000578"\t"食器用洗剤詰替"\t"ｼｮｯｷﾖｳｾﾝｻﾞｲﾂﾒｶｴ"\t"168.00"\t"252"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000058"\t"4900000000585"\t"浴室用洗剤"\t"ﾖｸｼﾂﾖｳｾﾝｻﾞｲ"\t"198.00"\t"297"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000059"\t"4900000000592"\t"トイレ用洗剤"\t"ﾄｲﾚﾖｳｾﾝｻﾞｲ"\t"198.00"\t"297"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000060"\t"4900000000608"\t"ハンドソープ本体"\t"ﾊﾝﾄﾞｿｰﾌﾟﾎﾝﾀｲ"\t"248.00"\t"372"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000061"\t"4900000000615"\t"ハンドソープ詰替"\t"ﾊﾝﾄﾞｿｰﾌﾟﾂﾒｶｴ"\t"178.00"\t"267"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000062"\t"4900000000622"\t"歯ブラシふつう"\t"ﾊﾌﾞﾗｼﾌﾂｳ"\t"98.00"\t"147"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000063"\t"4900000000639"\t"歯みがき粉"\t"ﾊﾐｶﾞｷｺ"\t"138.00"\t"207"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000064"\t"4900000000646"\t"シャンプー本体"\t"ｼｬﾝﾌﾟｰﾎﾝﾀｲ"\t"498.00"\t"747"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000065"\t"4900000000653"\t"コンディショナー本体"\t"ｺﾝﾃﾞｨｼｮﾅｰﾎﾝﾀｲ"\t"498.00"\t"747"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000066"\t"4900000000660"\t"ボディソープ本体"\t"ﾎﾞﾃﾞｨｿｰﾌﾟﾎﾝﾀｲ"\t"458.00"\t"687"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000067"\t"4900000000677"\t"洗濯洗剤本体"\t"ｾﾝﾀｸｾﾝｻﾞｲﾎﾝﾀｲ"\t"398.00"\t"597"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000068"\t"4900000000684"\t"柔軟剤本体"\t"ｼﾞｭｳﾅﾝｻﾞｲﾎﾝﾀｲ"\t"398.00"\t"597"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000069"\t"4900000000691"\t"キッチンペーパー4ロール"\t"ｷｯﾁﾝﾍﾟｰﾊﾟｰ4ﾛｰﾙ"\t"248.00"\t"372"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000070"\t"4900000000707"\t"ウェットティッシュ"\t"ｳｪｯﾄﾃｨｯｼｭ"\t"118.00"\t"177"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000071"\t"4900000000714"\t"ゴミ袋45L 20枚"\t"ｺﾞﾐﾌﾞｸﾛ45L 20ﾏｲ"\t"198.00"\t"297"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000072"\t"4900000000721"\t"ゴミ袋30L 20枚"\t"ｺﾞﾐﾌﾞｸﾛ30L 20ﾏｲ"\t"168.00"\t"252"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000073"\t"4900000000738"\t"マスク7枚入"\t"ﾏｽｸ7ﾏｲｲﾘ"\t"138.00"\t"207"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000074"\t"4900000000745"\t"綿棒100本入"\t"ﾒﾝﾎﾞｳ100ﾎﾝｲﾘ"\t"98.00"\t"147"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000075"\t"4900000000752"\t"除菌シート"\t"ｼﾞｮｷﾝｼｰﾄ"\t"128.00"\t"192"\t"3"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000076"\t"4900000000769"\t"長袖Tシャツ白L"\t"ﾅｶﾞｿﾃﾞTｼｬﾂｼﾛL"\t"780.00"\t"1170"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000077"\t"4900000000776"\t"長袖Tシャツ黒M"\t"ﾅｶﾞｿﾃﾞTｼｬﾂｸﾛM"\t"780.00"\t"1170"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000078"\t"4900000000783"\t"ポロシャツ紺M"\t"ﾎﾟﾛｼｬﾂｺﾝM"\t"980.00"\t"1470"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000079"\t"4900000000790"\t"ポロシャツ白L"\t"ﾎﾟﾛｼｬﾂｼﾛL"\t"980.00"\t"1470"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000080"\t"4900000000806"\t"靴下黒25-27cm"\t"ｸﾂｼﾀｸﾛ25-27CM"\t"198.00"\t"297"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000081"\t"4900000000813"\t"靴下白25-27cm"\t"ｸﾂｼﾀｼﾛ25-27CM"\t"198.00"\t"297"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000082"\t"4900000000820"\t"インナーシャツM"\t"ｲﾝﾅｰｼｬﾂM"\t"498.00"\t"747"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000083"\t"4900000000837"\t"インナーシャツL"\t"ｲﾝﾅｰｼｬﾂL"\t"498.00"\t"747"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000084"\t"4900000000844"\t"作業手袋M"\t"ｻｷﾞｮｳﾃﾌﾞｸﾛM"\t"248.00"\t"372"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000085"\t"4900000000851"\t"作業手袋L"\t"ｻｷﾞｮｳﾃﾌﾞｸﾛL"\t"248.00"\t"372"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000086"\t"4900000000868"\t"ニット帽黒"\t"ﾆｯﾄﾎﾞｳｸﾛ"\t"680.00"\t"1020"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000087"\t"4900000000875"\t"キャップ紺"\t"ｷｬｯﾌﾟｺﾝ"\t"780.00"\t"1170"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000088"\t"4900000000882"\t"エプロン無地"\t"ｴﾌﾟﾛﾝﾑｼﾞ"\t"880.00"\t"1320"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000089"\t"4900000000899"\t"レインコートM"\t"ﾚｲﾝｺｰﾄM"\t"1280.00"\t"1920"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000090"\t"4900000000905"\t"レインコートL"\t"ﾚｲﾝｺｰﾄL"\t"1280.00"\t"1920"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000091"\t"4900000000912"\t"パーカー灰M"\t"ﾊﾟｰｶｰﾊｲM"\t"1480.00"\t"2220"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000092"\t"4900000000929"\t"パーカー黒L"\t"ﾊﾟｰｶｰｸﾛL"\t"1480.00"\t"2220"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000093"\t"4900000000936"\t"スウェットパンツM"\t"ｽｳｪｯﾄﾊﾟﾝﾂM"\t"1280.00"\t"1920"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000094"\t"4900000000943"\t"スウェットパンツL"\t"ｽｳｪｯﾄﾊﾟﾝﾂL"\t"1280.00"\t"1920"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000095"\t"4900000000950"\t"ネックウォーマー"\t"ﾈｯｸｳｫｰﾏｰ"\t"580.00"\t"870"\t"4"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000096"\t"4900000000967"\t"キーケース黒"\t"ｷｰｹｰｽｸﾛ"\t"680.00"\t"1020"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000097"\t"4900000000974"\t"小銭入れ茶"\t"ｺｾﾞﾆｲﾚﾁｬ"\t"880.00"\t"1320"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000098"\t"4900000000981"\t"パスケース紺"\t"ﾊﾟｽｹｰｽｺﾝ"\t"780.00"\t"1170"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000099"\t"4900000000998"\t"折りたたみ傘黒"\t"ｵﾘﾀﾀﾐｶｻｸﾛ"\t"980.00"\t"1470"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000100"\t"4900000001001"\t"折りたたみ傘紺"\t"ｵﾘﾀﾀﾐｶｻｺﾝ"\t"980.00"\t"1470"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000101"\t"4900000001018"\t"モバイルポーチ"\t"ﾓﾊﾞｲﾙﾎﾟｰﾁ"\t"780.00"\t"1170"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000102"\t"4900000001025"\t"ハンドタオル青"\t"ﾊﾝﾄﾞﾀｵﾙｱｵ"\t"198.00"\t"297"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000103"\t"4900000001032"\t"ハンドタオル白"\t"ﾊﾝﾄﾞﾀｵﾙｼﾛ"\t"198.00"\t"297"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000104"\t"4900000001049"\t"ミニポーチ黒"\t"ﾐﾆﾎﾟｰﾁｸﾛ"\t"580.00"\t"870"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000105"\t"4900000001056"\t"ミニポーチ灰"\t"ﾐﾆﾎﾟｰﾁﾊｲ"\t"580.00"\t"870"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000106"\t"4900000001063"\t"カードケース"\t"ｶｰﾄﾞｹｰｽ"\t"680.00"\t"1020"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000107"\t"4900000001070"\t"ネームホルダー"\t"ﾈｰﾑﾎﾙﾀﾞｰ"\t"298.00"\t"447"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000108"\t"4900000001087"\t"ストラップ黒"\t"ｽﾄﾗｯﾌﾟｸﾛ"\t"248.00"\t"372"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000109"\t"4900000001094"\t"ストラップ青"\t"ｽﾄﾗｯﾌﾟｱｵ"\t"248.00"\t"372"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000110"\t"4900000001100"\t"エコバッグM"\t"ｴｺﾊﾞｯｸﾞM"\t"380.00"\t"570"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000111"\t"4900000001117"\t"エコバッグL"\t"ｴｺﾊﾞｯｸﾞL"\t"480.00"\t"720"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000112"\t"4900000001124"\t"保冷バッグS"\t"ﾎﾚｲﾊﾞｯｸﾞS"\t"680.00"\t"1020"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000113"\t"4900000001131"\t"保冷バッグM"\t"ﾎﾚｲﾊﾞｯｸﾞM"\t"780.00"\t"1170"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000114"\t"4900000001148"\t"保冷バッグL"\t"ﾎﾚｲﾊﾞｯｸﾞL"\t"880.00"\t"1320"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
"10000115"\t"4900000001155"\t"携帯用ミラー"\t"ｹｲﾀｲﾖｳﾐﾗｰ"\t"320.00"\t"480"\t"5"\t"無効"\t"2026/03/18 10:00:00"\t"001"\t"山田　太郎"\t""\t""\t""
